paragraph_id,label,commas_per_1000,semicolons_per_1000,colons_per_1000,em_dashes_per_1000,hyphens_per_1000,parentheses_per_1000,questions_per_1000,exclamations_per_1000,punctuation_marks_per_sentence
pride_and_prejudice_TFamil_P18,Human,73.39449541284404,22.93577981651376,0.0,0.0,4.587155963302752,0.0,0.0,0.0,3.142857142857143
pride_and_prejudice_TFamil_P18,AI,49.079754601226995,18.404907975460123,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714
pride_and_prejudice_TFamil_P19,Human,51.28205128205128,25.64102564102564,0.0,6.41025641025641,6.41025641025641,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P19,AI,29.62962962962963,29.62962962962963,0.0,7.407407407407407,0.0,0.0,0.0,0.0,1.2857142857142858
pride_and_prejudice_TFamil_P20,Human,30.927835051546392,10.309278350515465,10.309278350515465,0.0,0.0,0.0,0.0,0.0,1.25
pride_and_prejudice_TFamil_P20,AI,51.948051948051955,12.987012987012989,6.493506493506494,0.0,0.0,0.0,0.0,0.0,1.5714285714285714
pride_and_prejudice_TFamil_P21,Human,109.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
pride_and_prejudice_TFamil_P21,AI,86.20689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
pride_and_prejudice_TFamil_P22,Human,117.6470588235294,0.0,0.0,0.0,58.8235294117647,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P22,AI,103.44827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P23,Human,125.0,15.625,0.0,0.0,0.0,0.0,0.0,0.0,3.0
pride_and_prejudice_TFamil_P23,AI,50.84745762711865,16.949152542372882,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333
pride_and_prejudice_TFamil_P24,Human,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P24,AI,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P25,Human,82.75862068965517,20.689655172413794,6.896551724137931,0.0,6.896551724137931,0.0,0.0,0.0,5.666666666666667
pride_and_prejudice_TFamil_P25,AI,43.47826086956522,14.492753623188406,0.0,7.246376811594203,0.0,0.0,0.0,0.0,3.0
pride_and_prejudice_TFamil_P26,Human,42.5531914893617,10.638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.625
pride_and_prejudice_TFamil_P26,AI,45.45454545454545,11.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.625
pride_and_prejudice_TFamil_P27,Human,67.96116504854369,19.41747572815534,0.0,9.70873786407767,9.70873786407767,0.0,0.0,0.0,2.2
pride_and_prejudice_TFamil_P27,AI,64.51612903225806,21.505376344086024,0.0,10.752688172043012,0.0,0.0,0.0,0.0,1.8
pride_and_prejudice_TFamil_P28,Human,90.9090909090909,22.727272727272727,0.0,22.727272727272727,22.727272727272727,0.0,0.0,0.0,1.75
pride_and_prejudice_TFamil_P28,AI,22.727272727272727,22.727272727272727,0.0,22.727272727272727,0.0,0.0,0.0,0.0,0.75
pride_and_prejudice_TFamil_P29,Human,217.3913043478261,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,1.5
pride_and_prejudice_TFamil_P29,AI,217.3913043478261,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,1.5
pride_and_prejudice_TFamil_P30,Human,133.33333333333334,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,1.5
pride_and_prejudice_TFamil_P30,AI,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P31,Human,25.64102564102564,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,1.25
pride_and_prejudice_TFamil_P31,AI,26.31578947368421,39.473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,1.25
pride_and_prejudice_TFamil_P32,Human,111.1111111111111,0.0,0.0,44.44444444444444,44.44444444444444,0.0,0.0,0.0,2.25
pride_and_prejudice_TFamil_P32,AI,88.88888888888889,0.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TFamil_P33,Human,93.75,0.0,0.0,0.0,0.0,0.0,0.0,31.25,1.3333333333333333
pride_and_prejudice_TFamil_P33,AI,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,1.0
pride_and_prejudice_TFamil_P34,Human,200.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,2.0
pride_and_prejudice_TFamil_P34,AI,200.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,2.0
pride_and_prejudice_TFamil_P35,Human,85.71428571428571,19.04761904761905,0.0,0.0,0.0,0.0,0.0,0.0,2.2
pride_and_prejudice_TFamil_P35,AI,86.0215053763441,21.505376344086024,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P36,Human,79.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335
pride_and_prejudice_TFamil_P36,AI,59.52380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
pride_and_prejudice_TFamil_P37,Human,107.14285714285714,17.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335
pride_and_prejudice_TFamil_P37,AI,92.59259259259258,27.777777777777775,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665
pride_and_prejudice_TFamil_P38,Human,83.33333333333333,0.0,0.0,0.0,0.0,0.0,27.777777777777775,55.55555555555555,1.0
pride_and_prejudice_TFamil_P38,AI,60.60606060606061,0.0,0.0,0.0,0.0,0.0,30.303030303030305,60.60606060606061,1.0
pride_and_prejudice_TFamil_P39,Human,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P39,AI,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P40,Human,90.9090909090909,0.0,0.0,45.45454545454545,45.45454545454545,0.0,0.0,0.0,2.6666666666666665
pride_and_prejudice_TFamil_P40,AI,46.51162790697674,0.0,0.0,46.51162790697674,0.0,0.0,0.0,0.0,1.3333333333333333
pride_and_prejudice_TFamil_P41,Human,90.9090909090909,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P41,AI,181.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P42,Human,32.25806451612903,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TFamil_P42,AI,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P43,Human,112.90322580645162,8.064516129032258,0.0,0.0,16.129032258064516,0.0,0.0,0.0,3.4
pride_and_prejudice_TFamil_P43,AI,70.17543859649122,8.771929824561402,0.0,0.0,0.0,0.0,0.0,0.0,1.8
pride_and_prejudice_TFamil_P44,Human,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P44,AI,83.33333333333333,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TFamil_P45,Human,107.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715,1.0
pride_and_prejudice_TFamil_P45,AI,107.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715,1.0
pride_and_prejudice_TFamil_P46,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pride_and_prejudice_TFamil_P46,AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pride_and_prejudice_TFamil_P47,Human,116.27906976744185,23.25581395348837,0.0,0.0,23.25581395348837,0.0,0.0,0.0,3.5
pride_and_prejudice_TFamil_P47,AI,23.809523809523807,23.809523809523807,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P48,Human,42.25352112676056,35.21126760563381,0.0,0.0,0.0,0.0,0.0,0.0,1.5714285714285714
pride_and_prejudice_TFamil_P48,AI,31.25,23.4375,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TFamil_P49,Human,81.81818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TFamil_P49,AI,95.74468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TFamil_P50,Human,77.58620689655173,17.241379310344826,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333
pride_and_prejudice_TFamil_P50,AI,64.22018348623854,18.34862385321101,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TClass_P1,Human,129.41176470588238,11.76470588235294,0.0,3.9215686274509802,27.45098039215686,0.0,0.0,0.0,2.933333333333333
pride_and_prejudice_TClass_P1,AI,117.42424242424244,3.787878787878788,3.787878787878788,7.575757575757576,0.0,0.0,0.0,0.0,2.9166666666666665
pride_and_prejudice_TClass_P2,Human,86.56036446469248,9.111617312072893,0.0,4.555808656036446,13.66742596810934,4.555808656036446,2.277904328018223,0.0,2.65
pride_and_prejudice_TClass_P2,AI,97.43589743589743,5.128205128205129,0.0,12.82051282051282,0.0,5.128205128205129,2.5641025641025643,0.0,2.6666666666666665
pride_and_prejudice_TClass_P3,Human,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P3,AI,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P4,Human,63.29113924050633,25.31645569620253,0.0,0.0,0.0,0.0,0.0,0.0,1.75
pride_and_prejudice_TClass_P4,AI,51.28205128205128,25.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TClass_P5,Human,115.38461538461539,38.46153846153847,0.0,0.0,0.0,0.0,0.0,76.92307692307693,1.5
pride_and_prejudice_TClass_P5,AI,120.0,0.0,0.0,40.0,0.0,0.0,0.0,80.0,1.5
pride_and_prejudice_TClass_P6,Human,107.78443113772455,17.964071856287426,5.9880239520958085,0.0,17.964071856287426,0.0,0.0,0.0,3.125
pride_and_prejudice_TClass_P6,AI,119.20529801324503,13.245033112582782,0.0,13.245033112582782,0.0,0.0,0.0,0.0,2.75
pride_and_prejudice_TClass_P7,Human,63.95348837209303,46.51162790697674,5.813953488372093,0.0,5.813953488372093,0.0,0.0,0.0,5.25
pride_and_prejudice_TClass_P7,AI,84.41558441558442,12.987012987012989,6.493506493506494,12.987012987012989,0.0,0.0,0.0,0.0,4.5
pride_and_prejudice_TClass_P8,Human,76.08695652173914,10.869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P8,AI,121.95121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
pride_and_prejudice_TClass_P9,Human,76.27118644067797,25.423728813559325,0.0,0.0,0.0,0.0,0.0,0.0,2.4
pride_and_prejudice_TClass_P9,AI,99.0990990990991,18.01801801801802,0.0,18.01801801801802,0.0,0.0,0.0,0.0,3.75
pride_and_prejudice_TClass_P10,Human,100.62893081761007,18.867924528301884,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144
pride_and_prejudice_TClass_P10,AI,110.34482758620689,13.793103448275861,0.0,0.0,0.0,0.0,0.0,0.0,3.0
pride_and_prejudice_TClass_P11,Human,140.35087719298244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P11,AI,140.35087719298244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P12,Human,29.41176470588235,29.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P12,AI,29.41176470588235,29.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P13,Human,111.1111111111111,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,3.0
pride_and_prejudice_TClass_P13,AI,111.1111111111111,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,3.0
pride_and_prejudice_TClass_P14,Human,133.33333333333334,0.0,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,3.0
pride_and_prejudice_TClass_P14,AI,133.33333333333334,0.0,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,3.0
pride_and_prejudice_TClass_P15,Human,109.09090909090908,18.18181818181818,0.0,36.36363636363636,54.54545454545454,0.0,0.0,54.54545454545454,3.0
pride_and_prejudice_TClass_P15,AI,109.09090909090908,18.18181818181818,0.0,36.36363636363636,36.36363636363636,0.0,0.0,54.54545454545454,2.8
pride_and_prejudice_TClass_P16,Human,125.0,15.625,0.0,0.0,0.0,0.0,0.0,0.0,3.0
pride_and_prejudice_TClass_P16,AI,129.03225806451613,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,3.0
pride_and_prejudice_TClass_P17,Human,42.5531914893617,10.638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.625
pride_and_prejudice_TClass_P17,AI,43.47826086956522,10.869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.625
pride_and_prejudice_TClass_P18,Human,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
pride_and_prejudice_TClass_P18,AI,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
pride_and_prejudice_TClass_P19,Human,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P19,AI,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P20,Human,68.9655172413793,17.241379310344826,0.0,8.620689655172413,25.862068965517242,0.0,0.0,0.0,1.4
pride_and_prejudice_TClass_P20,AI,68.37606837606839,17.094017094017097,0.0,8.547008547008549,8.547008547008549,0.0,0.0,0.0,1.2
pride_and_prejudice_TClass_P21,Human,72.46376811594203,14.492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P21,AI,72.46376811594203,14.492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P22,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pride_and_prejudice_TClass_P22,AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pride_and_prejudice_TClass_P23,Human,74.62686567164178,0.0,0.0,44.776119402985074,59.701492537313435,0.0,0.0,59.701492537313435,1.1428571428571428
pride_and_prejudice_TClass_P23,AI,74.62686567164178,0.0,0.0,44.776119402985074,44.776119402985074,0.0,0.0,59.701492537313435,1.0714285714285714
pride_and_prejudice_TClass_P24,Human,92.3076923076923,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,1.75
pride_and_prejudice_TClass_P24,AI,92.3076923076923,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,1.75
pride_and_prejudice_TClass_P25,Human,15.625,15.625,15.625,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P25,AI,15.625,15.625,15.625,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P26,Human,86.0215053763441,10.752688172043012,2.688172043010753,5.376344086021506,10.752688172043012,0.0,0.0,0.0,5.375
pride_and_prejudice_TClass_P26,AI,86.0215053763441,10.752688172043012,2.688172043010753,5.376344086021506,10.752688172043012,0.0,0.0,0.0,5.375
pride_and_prejudice_TClass_P27,Human,137.9310344827586,17.241379310344826,0.0,0.0,17.241379310344826,0.0,0.0,0.0,2.5
pride_and_prejudice_TClass_P27,AI,137.9310344827586,17.241379310344826,0.0,0.0,0.0,0.0,0.0,0.0,2.25
pride_and_prejudice_TClass_P28,Human,36.58536585365854,0.0,0.0,0.0,12.195121951219512,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P28,AI,36.58536585365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
pride_and_prejudice_TClass_P29,Human,222.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P29,AI,222.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TClass_P30,Human,54.794520547945204,13.698630136986301,0.0,6.8493150684931505,6.8493150684931505,0.0,0.0,0.0,1.8461538461538463
pride_and_prejudice_TClass_P30,AI,54.794520547945204,13.698630136986301,0.0,6.8493150684931505,3.4246575342465753,0.0,0.0,0.0,1.7692307692307692
pride_and_prejudice_TClass_P31,Human,48.78048780487805,24.390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,1.8
pride_and_prejudice_TClass_P31,AI,48.78048780487805,24.390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,1.8
pride_and_prejudice_TClass_P32,Human,57.14285714285714,22.857142857142858,0.0,0.0,11.428571428571429,0.0,0.0,0.0,4.0
pride_and_prejudice_TClass_P32,AI,57.14285714285714,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,3.5
pride_and_prejudice_TClass_P33,Human,58.8235294117647,23.52941176470588,0.0,23.52941176470588,23.52941176470588,0.0,0.0,0.0,5.5
pride_and_prejudice_TClass_P33,AI,58.8235294117647,23.52941176470588,0.0,23.52941176470588,0.0,0.0,0.0,0.0,4.5
pride_and_prejudice_TClass_P34,Human,78.78787878787878,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,1.25
pride_and_prejudice_TClass_P34,AI,78.78787878787878,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,1.25
pride_and_prejudice_TClass_P35,Human,60.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TClass_P35,AI,60.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TClass_P36,Human,80.64516129032258,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P36,AI,80.64516129032258,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P37,Human,194.44444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
pride_and_prejudice_TClass_P37,AI,194.44444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
pride_and_prejudice_TClass_P38,Human,71.42857142857143,14.285714285714285,0.0,21.428571428571427,21.428571428571427,0.0,0.0,0.0,2.25
pride_and_prejudice_TClass_P38,AI,71.42857142857143,14.285714285714285,0.0,21.428571428571427,21.428571428571427,0.0,0.0,0.0,2.25
pride_and_prejudice_TClass_P39,Human,118.42105263157895,26.31578947368421,0.0,13.157894736842104,26.31578947368421,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P39,AI,118.42105263157895,26.31578947368421,0.0,13.157894736842104,26.31578947368421,0.0,0.0,0.0,2.0
pride_and_prejudice_TClass_P40,Human,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TClass_P40,AI,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TClass_P41,Human,54.34782608695652,32.608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665
pride_and_prejudice_TClass_P41,AI,54.34782608695652,32.608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665
pride_and_prejudice_TClass_P42,Human,69.18238993710692,12.578616352201259,0.0,0.0,0.0,0.0,0.0,0.0,1.3
pride_and_prejudice_TClass_P42,AI,72.8476821192053,13.245033112582782,0.0,0.0,0.0,0.0,0.0,0.0,1.3
pride_and_prejudice_TPride_P1,Human,101.91082802547771,25.477707006369428,0.0,0.0,0.0,12.738853503184714,0.0,0.0,4.4
pride_and_prejudice_TPride_P1,AI,93.22033898305085,8.474576271186441,0.0,8.474576271186441,0.0,16.949152542372882,8.474576271186441,0.0,2.2857142857142856
pride_and_prejudice_TPride_P2,Human,84.36724565756825,9.925558312655086,0.0,4.962779156327543,22.332506203473944,9.925558312655086,0.0,0.0,4.416666666666667
pride_and_prejudice_TPride_P2,AI,89.6551724137931,20.689655172413794,6.896551724137931,20.689655172413794,13.793103448275861,0.0,0.0,0.0,2.4444444444444446
pride_and_prejudice_TPride_P3,Human,81.08108108108108,5.405405405405405,0.0,27.027027027027028,43.24324324324324,0.0,0.0,0.0,4.833333333333333
pride_and_prejudice_TPride_P3,AI,82.3529411764706,0.0,0.0,11.76470588235294,23.52941176470588,0.0,0.0,0.0,3.3333333333333335
pride_and_prejudice_TPride_P4,Human,44.6927374301676,8.379888268156424,2.793296089385475,11.1731843575419,13.966480446927374,0.0,0.0,0.0,2.4166666666666665
pride_and_prejudice_TPride_P4,AI,122.80701754385964,8.771929824561402,0.0,8.771929824561402,0.0,0.0,0.0,0.0,2.2857142857142856
pride_and_prejudice_TPride_P5,Human,63.197026022304826,14.869888475836431,0.0,0.0,3.717472118959108,7.434944237918216,0.0,0.0,1.8461538461538463
pride_and_prejudice_TPride_P5,AI,148.14814814814815,0.0,0.0,37.03703703703704,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TPride_P6,Human,51.58730158730158,7.936507936507936,0.0,0.0,3.968253968253968,0.0,0.0,0.0,1.7777777777777777
pride_and_prejudice_TPride_P6,AI,98.59154929577464,14.084507042253522,0.0,14.084507042253522,0.0,0.0,0.0,14.084507042253522,1.6666666666666667
pride_and_prejudice_TPride_P7,Human,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TPride_P7,AI,100.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,2.0
pride_and_prejudice_TPride_P8,Human,64.51612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
pride_and_prejudice_TPride_P8,AI,90.9090909090909,45.45454545454545,0.0,0.0,45.45454545454545,0.0,0.0,0.0,0.8
pride_and_prejudice_TPride_P9,Human,107.78443113772455,17.964071856287426,5.9880239520958085,0.0,17.964071856287426,0.0,0.0,0.0,3.125
pride_and_prejudice_TPride_P9,AI,152.17391304347828,0.0,0.0,43.47826086956522,43.47826086956522,0.0,0.0,0.0,1.8333333333333333
pride_and_prejudice_TPride_P10,Human,63.95348837209303,46.51162790697674,5.813953488372093,0.0,5.813953488372093,0.0,0.0,0.0,5.25
pride_and_prejudice_TPride_P10,AI,73.17073170731707,24.390243902439025,0.0,48.78048780487805,48.78048780487805,0.0,0.0,0.0,2.6666666666666665
pride_and_prejudice_TPride_P11,Human,93.75,23.4375,0.0,0.0,0.0,0.0,0.0,0.0,1.875
pride_and_prejudice_TPride_P11,AI,181.8181818181818,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,2.25
pride_and_prejudice_TPride_P12,Human,59.701492537313435,14.925373134328359,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
pride_and_prejudice_TPride_P12,AI,90.9090909090909,0.0,0.0,0.0,45.45454545454545,0.0,0.0,45.45454545454545,0.6666666666666666
pride_and_prejudice_TPride_P13,Human,140.35087719298244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TPride_P13,AI,210.52631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333
pride_and_prejudice_TPride_P14,Human,157.89473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TPride_P14,AI,222.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TPride_P15,Human,73.39449541284404,18.34862385321101,0.0,0.0,9.174311926605505,0.0,0.0,0.0,1.8333333333333333
pride_and_prejudice_TPride_P15,AI,142.85714285714286,0.0,35.714285714285715,0.0,71.42857142857143,0.0,0.0,0.0,1.75
pride_and_prejudice_TPride_P16,Human,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TPride_P16,AI,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,1.5
pride_and_prejudice_TPride_P17,Human,109.09090909090908,18.18181818181818,0.0,36.36363636363636,54.54545454545454,0.0,0.0,54.54545454545454,3.0
pride_and_prejudice_TPride_P17,AI,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.8
pride_and_prejudice_TPride_P18,Human,121.21212121212122,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,2.5
pride_and_prejudice_TPride_P18,AI,187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TPride_P19,Human,145.45454545454544,0.0,18.18181818181818,36.36363636363636,36.36363636363636,0.0,0.0,0.0,3.25
pride_and_prejudice_TPride_P19,AI,160.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,1.75
pride_and_prejudice_TPride_P20,Human,153.84615384615387,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,5.0
pride_and_prejudice_TPride_P20,AI,142.85714285714286,0.0,0.0,47.61904761904761,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TPride_P21,Human,81.81818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TPride_P21,AI,148.14814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TPride_P22,Human,89.55223880597015,0.0,0.0,0.0,14.925373134328359,0.0,0.0,0.0,3.5
pride_and_prejudice_TPride_P22,AI,142.85714285714286,0.0,0.0,47.61904761904761,0.0,0.0,0.0,0.0,2.0
pride_and_prejudice_TPride_P23,Human,130.43478260869566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TPride_P23,AI,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
pride_and_prejudice_TPride_P24,Human,70.3125,15.625,0.0,0.0,0.0,0.0,7.8125,0.0,2.4
pride_and_prejudice_TPride_P24,AI,111.1111111111111,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TPride_P25,Human,129.87012987012986,12.987012987012989,0.0,0.0,25.974025974025977,0.0,0.0,0.0,4.333333333333333
pride_and_prejudice_TPride_P25,AI,166.66666666666666,0.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,3.0
pride_and_prejudice_TPride_P26,Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pride_and_prejudice_TPride_P26,AI,333.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
pride_and_prejudice_TPride_P27,Human,47.61904761904761,0.0,0.0,95.23809523809523,95.23809523809523,0.0,0.0,0.0,1.6666666666666667
pride_and_prejudice_TPride_P27,AI,125.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,1.5
pride_and_prejudice_TPride_P28,Human,87.91208791208791,10.989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,1.0
pride_and_prejudice_TPride_P28,AI,192.30769230769232,0.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,1.2
pride_and_prejudice_TPride_P29,Human,54.794520547945204,13.698630136986301,0.0,6.8493150684931505,6.8493150684931505,0.0,0.0,0.0,1.8461538461538463
pride_and_prejudice_TPride_P29,AI,142.85714285714286,0.0,20.408163265306122,20.408163265306122,0.0,0.0,0.0,0.0,1.2857142857142858
pride_and_prejudice_TPride_P30,Human,57.14285714285714,22.857142857142858,0.0,0.0,11.428571428571429,0.0,0.0,0.0,4.0
pride_and_prejudice_TPride_P30,AI,125.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,1.25
