paragraph_id,token_index,raw_token,clean_token,is_new_word,attribution,absolute_attribution,normalized_attribution,ai_probability,convergence_delta,rank
pride_and_prejudice_TReput_P10,5,Ġyou,you,True,0.02628353238105774,0.02628353238105774,0.005015301983803511,0.9996923208236694,-2.245774745941162,65.0
pride_and_prejudice_TReput_P10,6,Ġdo,do,True,0.004246260970830917,0.004246260970830917,0.0008102518622763455,0.9996923208236694,-2.245774745941162,119.0
pride_and_prejudice_TReput_P10,7,",",",",False,0.024487359449267387,0.024487359449267387,0.0046725645661354065,0.9996923208236694,-2.245774745941162,68.0
pride_and_prejudice_TReput_P10,8,âĢ,âĢ,False,0.016759008169174194,0.016759008169174194,0.0031978765036910772,0.9996923208236694,-2.245774745941162,89.0
pride_and_prejudice_TReput_P10,9,Ŀ,Ŀ,False,0.004986818879842758,0.004986818879842758,0.0009515617275610566,0.9996923208236694,-2.245774745941162,116.0
pride_and_prejudice_TReput_P10,10,Ġshe,she,True,0.0019427333027124405,0.0019427333027124405,0.00037070337566547096,0.9996923208236694,-2.245774745941162,121.0
pride_and_prejudice_TReput_P10,11,Ġcontinued,continued,True,0.06196892261505127,0.06196892261505127,0.011824623681604862,0.9996923208236694,-2.245774745941162,23.0
pride_and_prejudice_TReput_P10,12,",",",",False,-0.04537339136004448,0.04537339136004448,0.008657940663397312,0.9996923208236694,-2.245774745941162,39.0
pride_and_prejudice_TReput_P10,13,ĠâĢ,âĢ,True,0.02450491674244404,0.02450491674244404,0.004675914999097586,0.9996923208236694,-2.245774745941162,67.0
pride_and_prejudice_TReput_P10,14,ľ,ľ,False,0.09883320331573486,0.09883320331573486,0.0188588947057724,0.9996923208236694,-2.245774745941162,9.0
pride_and_prejudice_TReput_P10,15,and,and,False,-0.22486251592636108,0.22486251592636108,0.0429072268307209,0.9996923208236694,-2.245774745941162,3.0
pride_and_prejudice_TReput_P10,16,Ġthat,that,True,-0.05202172324061394,0.05202172324061394,0.00992654450237751,0.9996923208236694,-2.245774745941162,30.0
pride_and_prejudice_TReput_P10,17,Ġis,is,True,-0.09413617849349976,0.09413617849349976,0.017962630838155746,0.9996923208236694,-2.245774745941162,10.0
pride_and_prejudice_TReput_P10,18,Ġwhat,what,True,0.014236487448215485,0.014236487448215485,0.002716540591791272,0.9996923208236694,-2.245774745941162,94.0
pride_and_prejudice_TReput_P10,19,Ġmakes,makes,True,-0.057135794311761856,0.057135794311761856,0.010902388021349907,0.9996923208236694,-2.245774745941162,26.0
pride_and_prejudice_TReput_P10,20,Ġthe,the,True,0.012431629933416843,0.012431629933416843,0.0023721461184322834,0.9996923208236694,-2.245774745941162,102.0
pride_and_prejudice_TReput_P10,21,Ġwonder,wonder,True,-0.03361699730157852,0.03361699730157852,0.006414639763534069,0.9996923208236694,-2.245774745941162,52.0
pride_and_prejudice_TReput_P10,22,.,.,False,0.023911019787192345,0.023911019787192345,0.004562590271234512,0.9996923208236694,-2.245774745941162,71.0
pride_and_prejudice_TReput_P10,23,ĠWith,With,True,0.014644035138189793,0.014644035138189793,0.0027943069580942392,0.9996923208236694,-2.245774745941162,92.0
pride_and_prejudice_TReput_P10,24,Ġyour,your,True,-0.02233724482357502,0.02233724482357502,0.004262289963662624,0.9996923208236694,-2.245774745941162,77.0
pride_and_prejudice_TReput_P10,25,Ġgood,good,True,0.005520171020179987,0.005520171020179987,0.0010533335153013468,0.9996923208236694,-2.245774745941162,115.0
pride_and_prejudice_TReput_P10,26,Ġsense,sense,True,0.008695892989635468,0.008695892989635468,0.0016593100735917687,0.9996923208236694,-2.245774745941162,107.0
pride_and_prejudice_TReput_P10,27,",",",",False,-0.05360937491059303,0.05360937491059303,0.01022949256002903,0.9996923208236694,-2.245774745941162,28.0
pride_and_prejudice_TReput_P10,28,Ġto,to,True,-0.009161563590168953,0.009161563590168953,0.001748167211189866,0.9996923208236694,-2.245774745941162,106.0
pride_and_prejudice_TReput_P10,29,Ġbe,be,True,0.012643411755561829,0.012643411755561829,0.0024125573690980673,0.9996923208236694,-2.245774745941162,101.0
pride_and_prejudice_TReput_P10,30,Ġso,so,True,0.018242623656988144,0.018242623656988144,0.0034809731878340244,0.9996923208236694,-2.245774745941162,87.0
pride_and_prejudice_TReput_P10,31,Ġhonestly,honestly,True,0.05209533870220184,0.05209533870220184,0.009940591640770435,0.9996923208236694,-2.245774745941162,29.0
pride_and_prejudice_TReput_P10,32,Ġblind,blind,True,-0.029124852269887924,0.029124852269887924,0.005557469557970762,0.9996923208236694,-2.245774745941162,59.0
pride_and_prejudice_TReput_P10,33,Ġto,to,True,0.023779919371008873,0.023779919371008873,0.004537574481219053,0.9996923208236694,-2.245774745941162,74.0
pride_and_prejudice_TReput_P10,34,Ġthe,the,True,-0.008084004744887352,0.008084004744887352,0.001542552374303341,0.9996923208236694,-2.245774745941162,110.0
pride_and_prejudice_TReput_P10,35,Ġfoll,foll,True,-0.016136804595589638,0.016136804595589638,0.0030791503377258778,0.9996923208236694,-2.245774745941162,91.0
pride_and_prejudice_TReput_P10,36,ies,ies,False,0.008578239940106869,0.008578239940106869,0.0016368600772693753,0.9996923208236694,-2.245774745941162,109.0
pride_and_prejudice_TReput_P10,37,Ġand,and,True,-0.016491662710905075,0.016491662710905075,0.003146862844005227,0.9996923208236694,-2.245774745941162,90.0
pride_and_prejudice_TReput_P10,38,Ġnonsense,nonsense,True,0.04703950881958008,0.04703950881958008,0.008975861594080925,0.9996923208236694,-2.245774745941162,32.0
pride_and_prejudice_TReput_P10,39,Ġof,of,True,0.031210752204060555,0.031210752204060555,0.005955491214990616,0.9996923208236694,-2.245774745941162,54.0
pride_and_prejudice_TReput_P10,40,Ġothers,others,True,0.045900046825408936,0.045900046825408936,0.008758435025811195,0.9996923208236694,-2.245774745941162,36.0
pride_and_prejudice_TReput_P10,41,!,!,False,0.02404843457043171,0.02404843457043171,0.004588811192661524,0.9996923208236694,-2.245774745941162,70.0
pride_and_prejudice_TReput_P10,42,ĠAffect,Affect,True,0.02630382589995861,0.02630382589995861,0.005019174423068762,0.9996923208236694,-2.245774745941162,64.0
pride_and_prejudice_TReput_P10,43,ation,ation,False,0.04175252467393875,0.04175252467393875,0.007967024110257626,0.9996923208236694,-2.245774745941162,41.0
pride_and_prejudice_TReput_P10,44,Ġof,of,True,0.08583720773458481,0.08583720773458481,0.016379058361053467,0.9996923208236694,-2.245774745941162,12.0
pride_and_prejudice_TReput_P10,45,Ġcand,cand,True,0.013730686157941818,0.013730686157941818,0.0026200260035693645,0.9996923208236694,-2.245774745941162,98.0
pride_and_prejudice_TReput_P10,46,our,our,False,0.07455205917358398,0.07455205917358398,0.014225679449737072,0.9996923208236694,-2.245774745941162,14.0
pride_and_prejudice_TReput_P10,47,Ġis,is,True,0.030263906344771385,0.030263906344771385,0.005774818826466799,0.9996923208236694,-2.245774745941162,57.0
pride_and_prejudice_TReput_P10,48,Ġcommon,common,True,0.013859685510396957,0.013859685510396957,0.0026446410920470953,0.9996923208236694,-2.245774745941162,97.0
pride_and_prejudice_TReput_P10,49,Ġenough,enough,True,0.06607859581708908,0.06607859581708908,0.012608812190592289,0.9996923208236694,-2.245774745941162,20.0
pride_and_prejudice_TReput_P10,50,;,;,False,-0.02357507310807705,0.02357507310807705,0.004498486407101154,0.9996923208236694,-2.245774745941162,75.0
pride_and_prejudice_TReput_P10,51,Ġone,one,True,0.035866886377334595,0.035866886377334595,0.006843953393399715,0.9996923208236694,-2.245774745941162,49.0
pride_and_prejudice_TReput_P10,52,Ġmeets,meets,True,-0.03571927919983864,0.03571927919983864,0.006815787870436907,0.9996923208236694,-2.245774745941162,50.0
pride_and_prejudice_TReput_P10,53,Ġit,it,True,0.036537352949380875,0.036537352949380875,0.006971888709813356,0.9996923208236694,-2.245774745941162,47.0
pride_and_prejudice_TReput_P10,54,Ġeverywhere,everywhere,True,0.06827246397733688,0.06827246397733688,0.013027436099946499,0.9996923208236694,-2.245774745941162,19.0
pride_and_prejudice_TReput_P10,55,.,.,False,-0.013875596225261688,0.013875596225261688,0.0026476772036403418,0.9996923208236694,-2.245774745941162,96.0
pride_and_prejudice_TReput_P10,56,ĠBut,But,True,-0.026032818481326103,0.026032818481326103,0.00496746227145195,0.9996923208236694,-2.245774745941162,66.0
pride_and_prejudice_TReput_P10,57,Ġto,to,True,0.04683218151330948,0.04683218151330948,0.008936299942433834,0.9996923208236694,-2.245774745941162,33.0
pride_and_prejudice_TReput_P10,58,Ġbe,be,True,0.014530813321471214,0.014530813321471214,0.0027727026026695967,0.9996923208236694,-2.245774745941162,93.0
pride_and_prejudice_TReput_P10,59,Ġcandid,candid,True,0.036349955946207047,0.036349955946207047,0.006936130579560995,0.9996923208236694,-2.245774745941162,48.0
pride_and_prejudice_TReput_P10,60,Ġwithout,without,True,0.00016337120905518532,0.00016337120905518532,3.117373853456229e-05,0.9996923208236694,-2.245774745941162,123.0
pride_and_prejudice_TReput_P10,61,Ġost,ost,True,0.010613111779093742,0.010613111779093742,0.002025144873186946,0.9996923208236694,-2.245774745941162,103.0
pride_and_prejudice_TReput_P10,62,ent,ent,False,0.02390582486987114,0.02390582486987114,0.004561598878353834,0.9996923208236694,-2.245774745941162,72.0
pride_and_prejudice_TReput_P10,63,ation,ation,False,0.043460868299007416,0.043460868299007416,0.008293001912534237,0.9996923208236694,-2.245774745941162,40.0
pride_and_prejudice_TReput_P10,64,Ġor,or,True,-0.013704031705856323,0.013704031705856323,0.0026149400509893894,0.9996923208236694,-2.245774745941162,99.0
pride_and_prejudice_TReput_P10,65,Ġdesign,design,True,0.008608028292655945,0.008608028292655945,0.0016425441717728972,0.9996923208236694,-2.245774745941162,108.0
pride_and_prejudice_TReput_P10,66,âĢĶ,âĢĶ,False,-0.04660012945532799,0.04660012945532799,0.008892021141946316,0.9996923208236694,-2.245774745941162,34.0
pride_and_prejudice_TReput_P10,67,to,to,False,-0.046309977769851685,0.046309977769851685,0.008836655877530575,0.9996923208236694,-2.245774745941162,35.0
pride_and_prejudice_TReput_P10,68,Ġseize,seize,True,0.10323949158191681,0.10323949158191681,0.01969968155026436,0.9996923208236694,-2.245774745941162,8.0
pride_and_prejudice_TReput_P10,69,Ġthe,the,True,0.004957104101777077,0.004957104101777077,0.0009458916611038148,0.9996923208236694,-2.245774745941162,117.0
pride_and_prejudice_TReput_P10,70,Ġgood,good,True,0.056164130568504333,0.056164130568504333,0.010716979391872883,0.9996923208236694,-2.245774745941162,27.0
pride_and_prejudice_TReput_P10,71,Ġin,in,True,-0.01963062956929207,0.01963062956929207,0.0037458259612321854,0.9996923208236694,-2.245774745941162,83.0
pride_and_prejudice_TReput_P10,72,Ġeveryone,everyone,True,-0.03885842114686966,0.03885842114686966,0.007414784282445908,0.9996923208236694,-2.245774745941162,42.0
pride_and_prejudice_TReput_P10,73,âĢ,âĢ,False,0.014138635247945786,0.014138635247945786,0.0026978689711540937,0.9996923208236694,-2.245774745941162,95.0
pride_and_prejudice_TReput_P10,74,Ļ,Ļ,False,-0.06209253892302513,0.06209253892302513,0.011848211288452148,0.9996923208236694,-2.245774745941162,22.0
pride_and_prejudice_TReput_P10,75,s,s,False,-0.04537775367498398,0.04537775367498398,0.008658773265779018,0.9996923208236694,-2.245774745941162,38.0
pride_and_prejudice_TReput_P10,76,Ġcharacter,character,True,-0.02017773501574993,0.02017773501574993,0.00385022209957242,0.9996923208236694,-2.245774745941162,82.0
pride_and_prejudice_TReput_P10,77,Ġand,and,True,-0.038849715143442154,0.038849715143442154,0.007413122802972794,0.9996923208236694,-2.245774745941162,43.0
pride_and_prejudice_TReput_P10,78,Ġenhance,enhance,True,0.021254228428006172,0.021254228428006172,0.0040556336753070354,0.9996923208236694,-2.245774745941162,81.0
pride_and_prejudice_TReput_P10,79,Ġit,it,True,0.02388172596693039,0.02388172596693039,0.00455700047314167,0.9996923208236694,-2.245774745941162,73.0
pride_and_prejudice_TReput_P10,80,",",",",False,-0.018294474110007286,0.018294474110007286,0.0034908668603748083,0.9996923208236694,-2.245774745941162,85.0
pride_and_prejudice_TReput_P10,81,Ġwhile,while,True,-0.018266158178448677,0.018266158178448677,0.0034854637924581766,0.9996923208236694,-2.245774745941162,86.0
pride_and_prejudice_TReput_P10,82,Ġsaying,saying,True,-0.0021337904036045074,0.0021337904036045074,0.0004071600269526243,0.9996923208236694,-2.245774745941162,120.0
pride_and_prejudice_TReput_P10,83,Ġnothing,nothing,True,0.03770320862531662,0.03770320862531662,0.0071943518705666065,0.9996923208236694,-2.245774745941162,45.0
pride_and_prejudice_TReput_P10,84,Ġof,of,True,-0.013384493067860603,0.013384493067860603,0.002553967060521245,0.9996923208236694,-2.245774745941162,100.0
pride_and_prejudice_TReput_P10,85,Ġthe,the,True,-0.005738436244428158,0.005738436244428158,0.0010949819115921855,0.9996923208236694,-2.245774745941162,114.0
pride_and_prejudice_TReput_P10,86,Ġbad,bad,True,0.010515575297176838,0.010515575297176838,0.002006533555686474,0.9996923208236694,-2.245774745941162,104.0
pride_and_prejudice_TReput_P10,87,âĢĶ,âĢĶ,False,-0.07099902629852295,0.07099902629852295,0.013547705486416817,0.9996923208236694,-2.245774745941162,17.0
pride_and_prejudice_TReput_P10,88,that,that,False,0.006528107449412346,0.006528107449412346,0.0012456632684916258,0.9996923208236694,-2.245774745941162,112.0
pride_and_prejudice_TReput_P10,89,Ġis,is,True,-0.02272198721766472,0.02272198721766472,0.004335704725235701,0.9996923208236694,-2.245774745941162,76.0
pride_and_prejudice_TReput_P10,90,Ġa,a,True,-0.028842629864811897,0.028842629864811897,0.005503617227077484,0.9996923208236694,-2.245774745941162,60.0
pride_and_prejudice_TReput_P10,91,Ġgift,gift,True,-0.0008517224341630936,0.0008517224341630936,0.0001625217410037294,0.9996923208236694,-2.245774745941162,122.0
pride_and_prejudice_TReput_P10,92,Ġreserved,reserved,True,0.07126068323850632,0.07126068323850632,0.013597633689641953,0.9996923208236694,-2.245774745941162,16.0
pride_and_prejudice_TReput_P10,93,Ġfor,for,True,-0.005907232873141766,0.005907232873141766,0.001127190887928009,0.9996923208236694,-2.245774745941162,113.0
pride_and_prejudice_TReput_P10,94,Ġyou,you,True,0.026512227952480316,0.026512227952480316,0.005058940965682268,0.9996923208236694,-2.245774745941162,63.0
pride_and_prejudice_TReput_P10,95,Ġalone,alone,True,0.0042546531185507774,0.0042546531185507774,0.0008118532132357359,0.9996923208236694,-2.245774745941162,118.0
pride_and_prejudice_TReput_P10,96,.,.,False,0.38536977767944336,0.38536977767944336,0.07353448122739792,0.9996923208236694,-2.245774745941162,1.0
pride_and_prejudice_TReput_P10,97,ĠAnd,And,True,0.02158055081963539,0.02158055081963539,0.004117900971323252,0.9996923208236694,-2.245774745941162,80.0
pride_and_prejudice_TReput_P10,98,Ġso,so,True,-0.08330029994249344,0.08330029994249344,0.015894977375864983,0.9996923208236694,-2.245774745941162,13.0
pride_and_prejudice_TReput_P10,99,",",",",False,-0.030414298176765442,0.030414298176765442,0.0058035156689584255,0.9996923208236694,-2.245774745941162,56.0
pride_and_prejudice_TReput_P10,100,Ġyou,you,True,0.04547104984521866,0.04547104984521866,0.008676575496792793,0.9996923208236694,-2.245774745941162,37.0
pride_and_prejudice_TReput_P10,101,Ġlike,like,True,0.02413196675479412,0.02413196675479412,0.00460475031286478,0.9996923208236694,-2.245774745941162,69.0
pride_and_prejudice_TReput_P10,102,Ġthis,this,True,0.0741569846868515,0.0741569846868515,0.014150292612612247,0.9996923208236694,-2.245774745941162,15.0
pride_and_prejudice_TReput_P10,103,Ġman,man,True,0.047059059143066406,0.047059059143066406,0.008979592472314835,0.9996923208236694,-2.245774745941162,31.0
pride_and_prejudice_TReput_P10,104,âĢ,âĢ,False,0.03833911567926407,0.03833911567926407,0.007315692957490683,0.9996923208236694,-2.245774745941162,44.0
pride_and_prejudice_TReput_P10,105,Ļ,Ļ,False,-0.027304133400321007,0.027304133400321007,0.005210048519074917,0.9996923208236694,-2.245774745941162,62.0
pride_and_prejudice_TReput_P10,106,s,s,False,-0.03724861890077591,0.03724861890077591,0.0071076094172894955,0.9996923208236694,-2.245774745941162,46.0
pride_and_prejudice_TReput_P10,107,Ġsisters,sisters,True,-0.03109024465084076,0.03109024465084076,0.00593249686062336,0.9996923208236694,-2.245774745941162,55.0
pride_and_prejudice_TReput_P10,108,",",",",False,-0.022014068439602852,0.022014068439602852,0.004200622905045748,0.9996923208236694,-2.245774745941162,78.0
pride_and_prejudice_TReput_P10,109,Ġtoo,too,True,0.018910128623247147,0.018910128623247147,0.003608343191444874,0.9996923208236694,-2.245774745941162,84.0
pride_and_prejudice_TReput_P10,110,",",",",False,-0.0073980893939733505,0.0073980893939733505,0.0014116691891103983,0.9996923208236694,-2.245774745941162,111.0
pride_and_prejudice_TReput_P10,111,Ġdo,do,True,0.01027760561555624,0.01027760561555624,0.0019611252937465906,0.9996923208236694,-2.245774745941162,105.0
pride_and_prejudice_TReput_P10,112,Ġyou,you,True,0.028534265235066414,0.028534265235066414,0.0054447767324745655,0.9996923208236694,-2.245774745941162,61.0
pride_and_prejudice_TReput_P10,113,?,?,False,0.09058181196451187,0.09058181196451187,0.01728440262377262,0.9996923208236694,-2.245774745941162,11.0
pride_and_prejudice_TReput_P10,114,ĠTheir,Their,True,-0.03564248979091644,0.03564248979091644,0.006801134906709194,0.9996923208236694,-2.245774745941162,51.0
pride_and_prejudice_TReput_P10,115,Ġmanners,manners,True,0.06532888859510422,0.06532888859510422,0.012465756386518478,0.9996923208236694,-2.245774745941162,21.0
pride_and_prejudice_TReput_P10,116,Ġare,are,True,-0.018049046397209167,0.018049046397209167,0.0034440355375409126,0.9996923208236694,-2.245774745941162,88.0
pride_and_prejudice_TReput_P10,117,Ġnot,not,True,-0.05916636064648628,0.05916636064648628,0.011289851740002632,0.9996923208236694,-2.245774745941162,24.0
pride_and_prejudice_TReput_P10,118,Ġequal,equal,True,-0.021966252475976944,0.021966252475976944,0.00419149873778224,0.9996923208236694,-2.245774745941162,79.0
pride_and_prejudice_TReput_P10,119,Ġto,to,True,-0.03181828185915947,0.03181828185915947,0.0060714175924658775,0.9996923208236694,-2.245774745941162,53.0
pride_and_prejudice_TReput_P10,120,Ġhis,his,True,0.10427206754684448,0.10427206754684448,0.01989671401679516,0.9996923208236694,-2.245774745941162,7.0
pride_and_prejudice_TReput_P10,121,.,.,False,0.19854214787483215,0.19854214787483215,0.037884894758462906,0.9996923208236694,-2.245774745941162,4.0
pride_and_prejudice_TReput_P10,122,âĢ,âĢ,False,0.1271274983882904,0.1271274983882904,0.024257881566882133,0.9996923208236694,-2.245774745941162,6.0
pride_and_prejudice_TReput_P10,123,Ŀ,Ŀ,False,0.2586502134799957,0.2586502134799957,0.049354437738657,0.9996923208236694,-2.245774745941162,2.0
pride_and_prejudice_TReput_P39,1,[,[,True,-0.0778069868683815,0.0778069868683815,0.03624000400304794,0.5402810573577881,-0.007612049579620361,4.0
pride_and_prejudice_TReput_P39,2,Ill,Ill,False,-0.18287178874015808,0.18287178874015808,0.08517582714557648,0.5402810573577881,-0.007612049579620361,1.0
pride_and_prejudice_TReput_P39,3,ustration,ustration,False,-0.034138888120651245,0.034138888120651245,0.015900801867246628,0.5402810573577881,-0.007612049579620361,17.0
pride_and_prejudice_TReput_P39,4,:,:,False,0.003107057884335518,0.003107057884335518,0.001447168062441051,0.5402810573577881,-0.007612049579620361,35.0
pride_and_prejudice_TReput_P39,5,Ċ,Ċ,False,0.06015589460730553,0.06015589460730553,0.028018688783049583,0.5402810573577881,-0.007612049579620361,8.0
pride_and_prejudice_TReput_P39,6,Ċ,Ċ,False,-0.13136926293373108,0.13136926293373108,0.06118759512901306,0.5402810573577881,-0.007612049579620361,3.0
pride_and_prejudice_TReput_P39,7,A,A,False,-0.13362057507038116,0.13362057507038116,0.06223618611693382,0.5402810573577881,-0.007612049579620361,2.0
pride_and_prejudice_TReput_P39,8,Ġgraceful,graceful,True,-0.026078810915350914,0.026078810915350914,0.012146675027906895,0.5402810573577881,-0.007612049579620361,21.0
pride_and_prejudice_TReput_P39,9,Ġsilhouette,silhouette,True,-0.06543878465890884,0.06543878465890884,0.03047928959131241,0.5402810573577881,-0.007612049579620361,7.0
pride_and_prejudice_TReput_P39,10,Ġof,of,True,0.029995210468769073,0.029995210468769073,0.013970808126032352,0.5402810573577881,-0.007612049579620361,19.0
pride_and_prejudice_TReput_P39,11,Ġa,a,True,-0.00907277874648571,0.00907277874648571,0.004225809592753649,0.5402810573577881,-0.007612049579620361,28.0
pride_and_prejudice_TReput_P39,12,Ġlady,lady,True,-0.0026625078171491623,0.0026625078171491623,0.0012401108397170901,0.5402810573577881,-0.007612049579620361,36.0
pride_and_prejudice_TReput_P39,13,Ġin,in,True,-0.011885116808116436,0.011885116808116436,0.005535706877708435,0.5402810573577881,-0.007612049579620361,24.0
pride_and_prejudice_TReput_P39,14,Ġa,a,True,-0.0307975634932518,0.0307975634932518,0.014344519004225731,0.5402810573577881,-0.007612049579620361,18.0
pride_and_prejudice_TReput_P39,15,Ġmodest,modest,True,-0.003935140557587147,0.003935140557587147,0.0018328625010326505,0.5402810573577881,-0.007612049579620361,34.0
pride_and_prejudice_TReput_P39,16,Ġgown,gown,True,0.010126166045665741,0.010126166045665741,0.004716443829238415,0.5402810573577881,-0.007612049579620361,26.0
pride_and_prejudice_TReput_P39,17,",",",",False,-0.05961677432060242,0.05961677432060242,0.02776758372783661,0.5402810573577881,-0.007612049579620361,9.0
pride_and_prejudice_TReput_P39,18,Ġher,her,True,-0.025282368063926697,0.025282368063926697,0.01177571713924408,0.5402810573577881,-0.007612049579620361,22.0
pride_and_prejudice_TReput_P39,19,Ġdelicate,delicate,True,0.0008384366519749165,0.0008384366519749165,0.00039051694329828024,0.5402810573577881,-0.007612049579620361,37.0
pride_and_prejudice_TReput_P39,20,Ġhand,hand,True,0.03594135493040085,0.03594135493040085,0.016740331426262856,0.5402810573577881,-0.007612049579620361,16.0
pride_and_prejudice_TReput_P39,21,Ġresting,resting,True,-0.053959593176841736,0.053959593176841736,0.02513265050947666,0.5402810573577881,-0.007612049579620361,11.0
pride_and_prejudice_TReput_P39,22,Ġupon,upon,True,-0.04101303964853287,0.04101303964853287,0.019102560356259346,0.5402810573577881,-0.007612049579620361,12.0
pride_and_prejudice_TReput_P39,23,Ġa,a,True,-0.038909971714019775,0.038909971714019775,0.018123019486665726,0.5402810573577881,-0.007612049579620361,13.0
pride_and_prejudice_TReput_P39,24,Ġclosed,closed,True,-0.059229396283626556,0.059229396283626556,0.027587156742811203,0.5402810573577881,-0.007612049579620361,10.0
pride_and_prejudice_TReput_P39,25,Ġvolume,volume,True,0.03663903847336769,0.03663903847336769,0.017065290361642838,0.5402810573577881,-0.007612049579620361,15.0
pride_and_prejudice_TReput_P39,26,",",",",False,-0.07008257508277893,0.07008257508277893,0.032642219215631485,0.5402810573577881,-0.007612049579620361,6.0
pride_and_prejudice_TReput_P39,27,Ġemblem,emblem,True,-0.006521118804812431,0.006521118804812431,0.003037328366190195,0.5402810573577881,-0.007612049579620361,31.0
pride_and_prejudice_TReput_P39,28,atic,atic,False,0.024486668407917023,0.024486668407917023,0.011405105702579021,0.5402810573577881,-0.007612049579620361,23.0
pride_and_prejudice_TReput_P39,29,Ġof,of,True,0.01182529702782631,0.01182529702782631,0.005507844500243664,0.5402810573577881,-0.007612049579620361,25.0
pride_and_prejudice_TReput_P39,30,Ġthe,the,True,-0.0056449249386787415,0.0056449249386787415,0.0026292253751307726,0.5402810573577881,-0.007612049579620361,33.0
pride_and_prejudice_TReput_P39,31,Ġgentle,gentle,True,0.00795033574104309,0.00795033574104309,0.0037030118983238935,0.5402810573577881,-0.007612049579620361,30.0
pride_and_prejudice_TReput_P39,32,Ġintellect,intellect,True,-0.0002648867666721344,0.0002648867666721344,0.00012337577936705202,0.5402810573577881,-0.007612049579620361,38.0
pride_and_prejudice_TReput_P39,33,Ġthat,that,True,0.03732473775744438,0.03732473775744438,0.017384666949510574,0.5402810573577881,-0.007612049579620361,14.0
pride_and_prejudice_TReput_P39,34,Ġperv,perv,True,0.009583487175405025,0.009583487175405025,0.004463681485503912,0.5402810573577881,-0.007612049579620361,27.0
pride_and_prejudice_TReput_P39,35,ades,ades,False,0.006216846406459808,0.006216846406459808,0.002895608078688383,0.5402810573577881,-0.007612049579620361,32.0
pride_and_prejudice_TReput_P39,36,Ġthe,the,True,0.028894316405057907,0.028894316405057907,0.013458047062158585,0.5402810573577881,-0.007612049579620361,20.0
pride_and_prejudice_TReput_P39,37,Ġnovel,novel,True,-0.009036578238010406,0.009036578238010406,0.00420894892886281,0.5402810573577881,-0.007612049579620361,29.0
pride_and_prejudice_TReput_P39,38,.],.],False,0.07569707930088043,0.07569707930088043,0.03525727614760399,0.5402810573577881,-0.007612049579620361,5.0
pride_and_prejudice_TReput_P38,1,âĢ,âĢ,True,0.19754207134246826,0.19754207134246826,0.09091624617576599,0.6864129900932312,-1.2603614330291748,2.0
pride_and_prejudice_TReput_P38,2,ľ,ľ,False,-0.46719875931739807,0.46719875931739807,0.21502234041690826,0.6864129900932312,-1.2603614330291748,1.0
pride_and_prejudice_TReput_P38,3,Your,Your,False,-0.15479522943496704,0.15479522943496704,0.071242555975914,0.6864129900932312,-1.2603614330291748,4.0
pride_and_prejudice_TReput_P38,4,Ġmost,most,True,0.07180097699165344,0.07180097699165344,0.03304549306631088,0.6864129900932312,-1.2603614330291748,7.0
pride_and_prejudice_TReput_P38,5,Ġobedient,obedient,True,0.044840823858976364,0.044840823858976364,0.020637424662709236,0.6864129900932312,-1.2603614330291748,9.0
pride_and_prejudice_TReput_P38,6,Ġand,and,True,0.07688549160957336,0.07688549160957336,0.035385578870773315,0.6864129900932312,-1.2603614330291748,6.0
pride_and_prejudice_TReput_P38,7,Ġhumble,humble,True,-0.1650633066892624,0.1650633066892624,0.07596830278635025,0.6864129900932312,-1.2603614330291748,3.0
pride_and_prejudice_TReput_P38,8,Ġservant,servant,True,-0.06181681156158447,0.06181681156158447,0.028450408950448036,0.6864129900932312,-1.2603614330291748,8.0
pride_and_prejudice_TReput_P38,9,",",",",False,-0.021424751728773117,0.021424751728773117,0.009860471822321415,0.6864129900932312,-1.2603614330291748,10.0
pride_and_prejudice_TReput_P38,10,âĢ,âĢ,False,0.11123254895210266,0.11123254895210266,0.05119337886571884,0.6864129900932312,-1.2603614330291748,5.0
pride_and_prejudice_TReput_P38,11,Ŀ,Ŀ,False,-0.020551934838294983,0.020551934838294983,0.009458769112825394,0.6864129900932312,-1.2603614330291748,11.0
pride_and_prejudice_TFamil_P16,1,âĢ,âĢ,True,0.23477336764335632,0.23477336764335632,0.08396514505147934,0.8293605446815491,-1.3316800594329834,3.0
pride_and_prejudice_TFamil_P16,2,ľ,ľ,False,-0.3124212622642517,0.3124212622642517,0.11173539608716965,0.8293605446815491,-1.3316800594329834,2.0
pride_and_prejudice_TFamil_P16,3,Another,Another,False,-0.20586466789245605,0.20586466789245605,0.07362613826990128,0.8293605446815491,-1.3316800594329834,4.0
pride_and_prejudice_TFamil_P16,4,Ġtime,time,True,-0.04799820855259895,0.04799820855259895,0.017166242003440857,0.8293605446815491,-1.3316800594329834,15.0
pride_and_prejudice_TFamil_P16,5,",",",",False,-0.005469457246363163,0.005469457246363163,0.0019561152439564466,0.8293605446815491,-1.3316800594329834,28.0
pride_and_prejudice_TFamil_P16,6,ĠL,L,True,0.04558634012937546,0.04558634012937546,0.01630365289747715,0.8293605446815491,-1.3316800594329834,16.0
pride_and_prejudice_TFamil_P16,7,izzy,izzy,False,0.04057740420103073,0.04057740420103073,0.014512240886688232,0.8293605446815491,-1.3316800594329834,17.0
