paragraph_id,author,book,topic,label,ttr,hapax,flesch_kincaid_grade,sentence_length,semicolon_density,em_dash_density,exclamation_density,question_density,comma_density
50,dickens,great_expectations,Ambition and Self-Improvement,0,0.6466165413533834,67,7.050649350649351,18.857142857142858,0.0,0.0,0.0,0.0,0.10606060606060606
50,dickens,great_expectations,Ambition and Self-Improvement,1,0.7238805970149254,81,7.967368421052633,19.0,0.0,0.0,0.0,0.0,0.10526315789473684
10,austen,pride_and_prejudice,Pride and Prejudice,0,0.6091954022988506,86,19.15441860465116,43.0,0.046511627906976744,0.0,0.0,0.0,0.06395348837209303
10,austen,pride_and_prejudice,Pride and Prejudice,1,0.8888888888888888,37,9.886341463414634,13.666666666666666,0.024390243902439025,0.04878048780487805,0.0,0.0,0.07317073170731707
31,dickens,great_expectations,Coming of Age,0,0.8409090909090909,31,8.276363636363637,22.0,0.0,0.0,0.022727272727272728,0.0,0.09090909090909091
31,dickens,great_expectations,Coming of Age,1,0.8837209302325582,33,10.906627906976748,21.5,0.0,0.0,0.023255813953488372,0.0,0.11627906976744186
32,dickens,tale_of_two_cities,Class Struggle and Revolution,0,1.0,3,5.246666666666666,3.0,0.0,0.0,0.0,0.0,0.3333333333333333
32,dickens,tale_of_two_cities,Class Struggle and Revolution,1,1.0,3,9.180000000000003,3.0,0.0,0.0,0.0,0.0,0.3333333333333333
5,dickens,oliver_twist,Social Injustice,0,0.6545454545454545,53,9.188181818181821,22.0,0.00909090909090909,0.0,0.0,0.0,0.09090909090909091
5,dickens,oliver_twist,Social Injustice,1,0.7373737373737373,59,12.764204081632656,19.6,0.01020408163265306,0.0,0.0,0.0,0.07142857142857142
16,dickens,great_expectations,Crime and Justice,0,1.0,3,-2.619999999999999,3.0,0.0,0.0,0.0,0.3333333333333333,0.0
16,dickens,great_expectations,Crime and Justice,1,1.0,3,-2.619999999999999,3.0,0.0,0.0,0.0,0.3333333333333333,0.0
44,dickens,tale_of_two_cities,Mob Mentality,0,0.9473684210526315,17,3.641315789473687,9.5,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0
44,dickens,tale_of_two_cities,Mob Mentality,1,0.88,19,1.8200000000000003,8.333333333333334,0.04,0.0,0.0,0.0,0.08
45,dickens,great_expectations,Ambition and Self-Improvement,0,0.6470588235294118,16,11.20529411764706,34.0,0.0,0.0,0.0,0.0,0.08823529411764706
45,dickens,great_expectations,Ambition and Self-Improvement,1,0.6666666666666666,17,14.183333333333334,36.0,0.0,0.0,0.0,0.0,0.05555555555555555
33,dickens,oliver_twist,Innocence,0,0.9642857142857143,26,11.110370370370372,27.0,0.0,0.0,0.0,0.0,0.1111111111111111
33,dickens,oliver_twist,Innocence,1,0.9166666666666666,10,3.7181818181818187,11.0,0.0,0.0,0.0,0.0,0.09090909090909091
40,dickens,great_expectations,Coming of Age,0,0.8333333333333334,8,-2.2299999999999986,4.0,0.0,0.0,0.0,0.0,0.0
40,dickens,great_expectations,Coming of Age,1,0.7333333333333333,8,2.8466666666666676,15.0,0.0,0.0,0.0,0.0,0.2
9,dickens,great_expectations,Coming of Age,0,0.9444444444444444,16,5.196666666666669,18.0,0.0,0.0,0.0,0.0,0.1111111111111111
9,dickens,great_expectations,Coming of Age,1,0.9411764705882353,15,7.698823529411765,17.0,0.0,0.0,0.0,0.0,0.058823529411764705
36,dickens,great_expectations,Ambition and Self-Improvement,0,1.0,11,-0.5722727272727273,5.5,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182
36,dickens,great_expectations,Ambition and Self-Improvement,1,1.0,13,5.818461538461541,13.0,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078
18,dickens,tale_of_two_cities,Fate and History,0,0.5555555555555556,134,17.812818003913893,41.714285714285715,0.0273972602739726,0.00684931506849315,0.0,0.0,0.08561643835616438
18,dickens,tale_of_two_cities,Fate and History,1,0.6142857142857143,148,17.187867494824022,39.42857142857143,0.03260869565217391,0.007246376811594203,0.0,0.0,0.09057971014492754
27,dickens,oliver_twist,Institutional Cruelty,0,0.6099585062240664,118,20.47152742616034,47.4,0.004219409282700422,0.0,0.0,0.0,0.09282700421940929
27,dickens,oliver_twist,Institutional Cruelty,1,0.8461538461538461,20,8.087692307692308,13.0,0.0,0.0,0.0,0.0,0.07692307692307693
39,austen,pride_and_prejudice,Class Distinctions,0,0.7948717948717948,53,6.739473684210527,12.666666666666666,0.02631578947368421,0.013157894736842105,0.0,0.0,0.11842105263157894
39,austen,pride_and_prejudice,Class Distinctions,1,0.7948717948717948,53,6.739473684210527,12.666666666666666,0.02631578947368421,0.013157894736842105,0.0,0.0,0.11842105263157894
29,dickens,oliver_twist,Innocence,0,0.8333333333333334,16,1.9907142857142865,10.5,0.047619047619047616,0.0,0.09523809523809523,0.0,0.09523809523809523
29,dickens,oliver_twist,Innocence,1,1.0,13,4.191153846153846,6.5,0.0,0.0,0.0,0.0,0.15384615384615385
7,austen,emma,Self-Delusion,0,0.9166666666666666,30,5.151111111111113,12.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.05555555555555555
7,austen,emma,Self-Delusion,1,0.9428571428571428,31,7.571176470588238,11.333333333333334,0.0,0.029411764705882353,0.029411764705882353,0.0,0.058823529411764705
29,austen,emma,Social Status,0,0.6055555555555555,79,12.981666666666666,29.5,0.01694915254237288,0.0,0.0,0.0,0.10734463276836158
29,austen,emma,Social Status,1,0.8208955223880597,48,11.442884615384617,16.25,0.0,0.015384615384615385,0.0,0.0,0.06153846153846154
46,dickens,great_expectations,Ambition and Self-Improvement,0,1.0,1,32.0,1.0,0.0,0.0,0.0,0.0,0.0
46,dickens,great_expectations,Ambition and Self-Improvement,1,1.0,1,32.0,1.0,0.0,0.0,0.0,0.0,0.0
12,dickens,tale_of_two_cities,Mob Mentality,0,0.7205882352941176,41,6.1782692307692315,16.25,0.0,0.0,0.0,0.0,0.09230769230769231
12,dickens,tale_of_two_cities,Mob Mentality,1,0.88,19,3.7550000000000026,8.0,0.0,0.0,0.0,0.0,0.08333333333333333
50,dickens,great_expectations,Coming of Age,0,1.0,15,3.8550000000000004,7.5,0.0,0.0,0.0,0.0,0.26666666666666666
50,dickens,great_expectations,Coming of Age,1,1.0,15,3.068333333333335,7.5,0.0,0.0,0.0,0.0,0.26666666666666666
44,dickens,tale_of_two_cities,Class Struggle and Revolution,0,1.0,3,1.3133333333333361,3.0,0.0,0.0,0.0,0.3333333333333333,0.0
44,dickens,tale_of_two_cities,Class Struggle and Revolution,1,1.0,3,1.3133333333333361,3.0,0.0,0.0,0.0,0.3333333333333333,0.0
23,austen,emma,Friendship,0,0.9166666666666666,10,0.5166666666666693,6.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333
23,austen,emma,Friendship,1,0.9166666666666666,10,0.5166666666666693,6.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333
48,austen,sense_and_sensibility,Logic vs Emotion,0,0.7894736842105263,48,6.57,19.0,0.013157894736842105,0.0,0.013157894736842105,0.013157894736842105,0.09210526315789473
48,austen,sense_and_sensibility,Logic vs Emotion,1,0.7792207792207793,48,6.57,19.0,0.013157894736842105,0.0,0.013157894736842105,0.013157894736842105,0.09210526315789473
14,austen,sense_and_sensibility,Sisterhood,0,0.6558441558441559,76,15.226000000000003,30.0,0.006666666666666667,0.006666666666666667,0.0,0.0,0.06666666666666667
14,austen,sense_and_sensibility,Sisterhood,1,0.8137254901960784,73,12.670916666666667,19.2,0.0,0.03125,0.0,0.0,0.10416666666666667
25,dickens,oliver_twist,Innocence,0,0.6339869281045751,75,9.72462406015038,21.714285714285715,0.019736842105263157,0.0,0.0,0.0,0.09210526315789473
25,dickens,oliver_twist,Innocence,1,0.7916666666666666,31,8.847659574468086,15.666666666666666,0.0,0.0,0.0,0.0,0.10638297872340426
7,dickens,great_expectations,Crime and Justice,0,0.6666666666666666,50,7.225428571428573,19.6,0.0,0.0,0.0,0.0,0.09183673469387756
7,dickens,great_expectations,Crime and Justice,1,0.6666666666666666,50,7.225428571428573,19.6,0.0,0.0,0.0,0.0,0.09183673469387756
42,dickens,tale_of_two_cities,Fate and History,0,1.0,10,2.4700000000000024,10.0,0.0,0.0,0.0,0.0,0.1
42,dickens,tale_of_two_cities,Fate and History,1,1.0,10,2.4700000000000024,10.0,0.0,0.0,0.0,0.0,0.1
11,dickens,great_expectations,Crime and Justice,0,0.8545454545454545,42,10.153181818181817,27.5,0.0,0.0,0.0,0.0,0.09090909090909091
11,dickens,great_expectations,Crime and Justice,1,0.8545454545454545,42,10.153181818181817,27.5,0.0,0.0,0.0,0.0,0.09090909090909091
2,austen,sense_and_sensibility,Sisterhood,0,0.689873417721519,88,10.585897435897436,26.0,0.0,0.0,0.0,0.0,0.09615384615384616
2,austen,sense_and_sensibility,Sisterhood,1,0.7606837606837606,79,9.328478260869566,19.166666666666668,0.0,0.0,0.0,0.0,0.08695652173913043
37,austen,sense_and_sensibility,Love and Heartbreak,0,0.6229508196721312,84,15.413082872928179,36.2,0.0,0.0,0.0,0.0,0.09392265193370165
37,austen,sense_and_sensibility,Love and Heartbreak,1,0.6263736263736264,84,15.297777777777778,36.0,0.0,0.0,0.0,0.0,0.07222222222222222
25,austen,emma,Social Status,0,0.9444444444444444,32,3.512222222222224,12.0,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776
25,austen,emma,Social Status,1,1.0,17,3.278823529411767,5.666666666666667,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705
28,dickens,tale_of_two_cities,Mob Mentality,0,0.875,6,0.8049999999999997,8.0,0.0,0.0,0.0,0.125,0.0
28,dickens,tale_of_two_cities,Mob Mentality,1,1.0,12,3.84,12.0,0.0,0.0,0.0,0.0,0.16666666666666666
45,dickens,great_expectations,Coming of Age,0,0.5865921787709497,79,10.745558659217878,29.833333333333332,0.0,0.0,0.0,0.0,0.07262569832402235
45,dickens,great_expectations,Coming of Age,1,0.656441717791411,85,10.786595092024545,27.166666666666668,0.006134969325153374,0.0,0.0,0.0,0.07975460122699386
13,dickens,tale_of_two_cities,Resurrection and Sacrifice,0,0.5882352941176471,61,11.916791044776122,33.5,0.014925373134328358,0.007462686567164179,0.0,0.0,0.08955223880597014
13,dickens,tale_of_two_cities,Resurrection and Sacrifice,1,0.6610169491525424,57,10.911195652173916,28.75,0.017391304347826087,0.008695652173913044,0.0,0.0,0.06086956521739131
14,austen,pride_and_prejudice,Family Dynamics,0,0.7049180327868853,33,11.393524590163938,30.5,0.03278688524590164,0.0,0.0,0.0,0.03278688524590164
14,austen,pride_and_prejudice,Family Dynamics,1,0.75,28,10.732500000000002,24.0,0.0,0.0,0.0,0.0,0.08333333333333333
13,dickens,oliver_twist,Poverty and the Lower Class,0,0.8095238095238095,13,-0.9724999999999984,5.333333333333333,0.0,0.0,0.0625,0.125,0.0625
13,dickens,oliver_twist,Poverty and the Lower Class,1,1.0,14,-0.2842857142857138,4.666666666666667,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142
36,dickens,great_expectations,Coming of Age,0,0.6933333333333334,39,14.486095890410962,36.5,0.0,0.0273972602739726,0.0,0.0,0.0684931506849315
36,dickens,great_expectations,Coming of Age,1,0.85,46,14.36359649122807,28.5,0.0,0.03508771929824561,0.0,0.0,0.017543859649122806
6,dickens,great_expectations,Ambition and Self-Improvement,0,1.0,7,5.682857142857145,7.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857
6,dickens,great_expectations,Ambition and Self-Improvement,1,1.0,7,7.368571428571428,7.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857
1,dickens,tale_of_two_cities,Resurrection and Sacrifice,0,0.7124183006535948,90,15.168864864864865,29.6,0.0,0.0,0.0,0.0,0.0472972972972973
1,dickens,tale_of_two_cities,Resurrection and Sacrifice,1,0.696551724137931,84,17.48941489361702,35.25,0.0070921985815602835,0.0,0.0,0.0,0.09219858156028368
2,austen,pride_and_prejudice,Family Dynamics,0,0.5664739884393064,152,14.861450292397663,34.2,0.008771929824561403,0.005847953216374269,0.0,0.0,0.05263157894736842
2,austen,pride_and_prejudice,Family Dynamics,1,0.6788617886178862,139,18.37631103074141,33.857142857142854,0.008438818565400843,0.016877637130801686,0.0,0.0,0.08860759493670886
32,austen,pride_and_prejudice,Class Distinctions,0,0.6214689265536724,86,26.71428571428571,58.333333333333336,0.022857142857142857,0.0,0.0,0.0,0.05714285714285714
32,austen,pride_and_prejudice,Class Distinctions,1,0.6214689265536724,86,26.71428571428571,58.333333333333336,0.022857142857142857,0.0,0.0,0.0,0.05714285714285714
4,dickens,great_expectations,Ambition and Self-Improvement,0,0.6974789915966386,67,7.615517241379312,19.333333333333332,0.008620689655172414,0.0,0.0,0.0,0.10344827586206896
4,dickens,great_expectations,Ambition and Self-Improvement,1,0.7394957983193278,74,8.61021739130435,19.166666666666668,0.0,0.008695652173913044,0.0,0.0,0.12173913043478261
41,dickens,tale_of_two_cities,Mob Mentality,0,1.0,10,2.4700000000000024,10.0,0.0,0.0,0.0,0.0,0.1
41,dickens,tale_of_two_cities,Mob Mentality,1,0.9444444444444444,16,4.308888888888891,9.0,0.0,0.0,0.0,0.0,0.1111111111111111
37,austen,pride_and_prejudice,Reputation,0,1.0,2,8.790000000000003,2.0,0.0,0.0,0.0,0.0,0.0
37,austen,pride_and_prejudice,Reputation,1,0.8076923076923077,18,15.880769230769232,26.0,0.0,0.0,0.0,0.0,0.038461538461538464
1,dickens,oliver_twist,Poverty and the Lower Class,0,0.7941176470588235,23,4.228235294117649,17.0,0.0,0.0,0.058823529411764705,0.0,0.14705882352941177
1,dickens,oliver_twist,Poverty and the Lower Class,1,0.8064516129032258,22,4.919516129032257,15.5,0.0,0.0,0.06451612903225806,0.0,0.12903225806451613
14,austen,pride_and_prejudice,Pride and Prejudice,0,1.0,17,9.830526315789477,19.0,0.0,0.0,0.0,0.0,0.15789473684210525
14,austen,pride_and_prejudice,Pride and Prejudice,1,1.0,9,6.2755555555555596,9.0,0.0,0.0,0.0,0.0,0.2222222222222222
46,dickens,great_expectations,Coming of Age,0,0.6647058823529411,89,14.349396449704141,33.8,0.005917159763313609,0.0,0.0,0.0,0.08284023668639054
46,dickens,great_expectations,Coming of Age,1,0.7261904761904762,100,18.78112275449102,41.75,0.005988023952095809,0.005988023952095809,0.0,0.0,0.0718562874251497
49,dickens,tale_of_two_cities,Class Struggle and Revolution,0,0.9090909090909091,9,2.4700000000000024,10.0,0.0,0.0,0.0,0.1,0.0
49,dickens,tale_of_two_cities,Class Struggle and Revolution,1,1.0,6,2.4833333333333343,6.0,0.0,0.0,0.0,0.16666666666666666,0.0
35,austen,emma,Self-Delusion,0,0.6564885496183206,62,9.080549450549455,18.571428571428573,0.0,0.007692307692307693,0.0,0.015384615384615385,0.06923076923076923
35,austen,emma,Self-Delusion,1,0.6666666666666666,62,9.310285714285715,17.857142857142858,0.0,0.008,0.0,0.016,0.064
18,austen,emma,Self-Delusion,0,0.7735849056603774,31,3.170404312668463,7.571428571428571,0.0,0.03773584905660377,0.05660377358490566,0.0,0.03773584905660377
18,austen,emma,Self-Delusion,1,0.7678571428571429,32,3.3704232804232817,7.714285714285714,0.0,0.037037037037037035,0.05555555555555555,0.0,0.05555555555555555
27,austen,pride_and_prejudice,Reputation,0,0.7589285714285714,70,8.134826254826255,15.857142857142858,0.018018018018018018,0.009009009009009009,0.009009009009009009,0.0,0.08108108108108109
27,austen,pride_and_prejudice,Reputation,1,0.7589285714285714,70,8.134826254826255,15.857142857142858,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.0,0.08108108108108109
19,dickens,tale_of_two_cities,Fate and History,0,0.6941176470588235,47,16.255588235294116,42.5,0.011764705882352941,0.0,0.0,0.0,0.12941176470588237
19,dickens,tale_of_two_cities,Fate and History,1,0.6976744186046512,48,16.410232558139537,43.0,0.011627906976744186,0.0,0.0,0.0,0.08139534883720931
33,dickens,tale_of_two_cities,Mob Mentality,0,0.6793893129770993,72,26.213062015503883,64.5,0.0,0.0,0.0,0.0,0.10852713178294573
33,dickens,tale_of_two_cities,Mob Mentality,1,1.0,7,5.682857142857145,7.0,0.0,0.0,0.0,0.14285714285714285,0.0
30,austen,pride_and_prejudice,Reputation,0,0.5734767025089605,123,10.185703971119136,21.307692307692307,0.01444043321299639,0.0036101083032490976,0.0,0.0,0.07220216606498195
30,austen,pride_and_prejudice,Reputation,1,0.5734767025089605,123,10.185703971119136,21.307692307692307,0.01444043321299639,0.0036101083032490976,0.0,0.0,0.07220216606498195
20,austen,sense_and_sensibility,Sisterhood,0,0.5950920245398773,68,7.07113871635611,17.88888888888889,0.037267080745341616,0.012422360248447204,0.0,0.0,0.07453416149068323
20,austen,sense_and_sensibility,Sisterhood,1,0.6524822695035462,70,7.502380952380953,15.555555555555555,0.02142857142857143,0.007142857142857143,0.0,0.0,0.07857142857142857
38,austen,emma,Female Independence,0,1.0,4,0.7199999999999989,4.0,0.0,0.25,0.0,0.0,0.0
38,austen,emma,Female Independence,1,1.0,4,0.7199999999999989,4.0,0.0,0.25,0.0,0.0,0.0
18,dickens,great_expectations,Crime and Justice,0,0.7605633802816901,41,10.310434782608699,23.0,0.0,0.028985507246376812,0.0,0.014492753623188406,0.08695652173913043
18,dickens,great_expectations,Crime and Justice,1,0.7605633802816901,41,10.310434782608699,23.0,0.0,0.028985507246376812,0.0,0.014492753623188406,0.057971014492753624
15,dickens,oliver_twist,Institutional Cruelty,0,0.8666666666666667,22,6.38666666666667,15.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667
15,dickens,oliver_twist,Institutional Cruelty,1,0.9615384615384616,24,9.844000000000001,8.333333333333334,0.0,0.0,0.0,0.0,0.16
17,dickens,great_expectations,Ambition and Self-Improvement,0,0.8666666666666667,11,5.041428571428572,14.0,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427
17,dickens,great_expectations,Ambition and Self-Improvement,1,0.8333333333333334,8,5.806666666666668,12.0,0.0,0.0,0.0,0.0,0.25
32,austen,sense_and_sensibility,Logic vs Emotion,0,0.90625,26,7.964677419354839,15.5,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806
32,austen,sense_and_sensibility,Logic vs Emotion,1,0.90625,26,7.964677419354839,15.5,0.0,0.0,0.0,0.0,0.06451612903225806
37,dickens,great_expectations,Wealth vs Poverty,0,0.8888888888888888,7,-0.27999999999999936,9.0,0.0,0.0,0.0,0.0,0.1111111111111111
37,dickens,great_expectations,Wealth vs Poverty,1,0.8888888888888888,7,-0.6699999999999982,8.0,0.0,0.0,0.0,0.0,0.125
22,dickens,oliver_twist,Institutional Cruelty,0,0.8333333333333334,31,6.165238095238099,14.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616
22,dickens,oliver_twist,Institutional Cruelty,1,0.7796610169491526,39,8.223409090909094,13.75,0.0,0.03636363636363636,0.0,0.0,0.09090909090909091
47,austen,emma,Social Status,0,0.5585585585585585,89,14.60981132075472,35.333333333333336,0.02830188679245283,0.014150943396226415,0.0,0.0,0.07075471698113207
47,austen,emma,Social Status,1,0.8266666666666667,55,7.600179104477611,13.4,0.0,0.014925373134328358,0.014925373134328358,0.0,0.11940298507462686
20,austen,pride_and_prejudice,Family Dynamics,0,0.5897435897435898,86,12.614447717231226,27.714285714285715,0.010309278350515464,0.0,0.0,0.0,0.030927835051546393
20,austen,pride_and_prejudice,Family Dynamics,1,0.7051282051282052,90,13.882337662337665,25.666666666666668,0.012987012987012988,0.0,0.0,0.0,0.05194805194805195
6,dickens,great_expectations,Coming of Age,0,0.9166666666666666,10,-1.4499999999999993,6.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333
6,dickens,great_expectations,Coming of Age,1,0.9,8,6.010000000000002,10.0,0.0,0.0,0.1,0.0,0.2
31,austen,pride_and_prejudice,Reputation,0,0.5203252032520326,188,12.052380952380954,27.22222222222222,0.014285714285714285,0.006122448979591836,0.0020408163265306124,0.0,0.08979591836734693
31,austen,pride_and_prejudice,Reputation,1,0.5193482688391039,187,12.04140081799591,27.166666666666668,0.014314928425357873,0.006134969325153374,0.002044989775051125,0.0,0.08588957055214724
23,austen,emma,Social Status,0,0.65,38,5.087723577235774,9.11111111111111,0.036585365853658534,0.0,0.0,0.012195121951219513,0.0
23,austen,emma,Social Status,1,0.8857142857142857,29,8.06069264069264,4.714285714285714,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061
27,dickens,great_expectations,Wealth vs Poverty,0,0.9375,14,6.137499999999999,16.0,0.0,0.0,0.0,0.0,0.1875
27,dickens,great_expectations,Wealth vs Poverty,1,0.875,6,3.7550000000000026,8.0,0.0,0.0,0.0,0.0,0.25
4,dickens,great_expectations,Coming of Age,0,1.0,8,-2.2299999999999986,4.0,0.0,0.0,0.25,0.0,0.0
4,dickens,great_expectations,Coming of Age,1,1.0,11,1.5731818181818191,5.5,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091
6,dickens,great_expectations,Social Class,0,0.6173913043478261,52,19.555900900900898,55.5,0.009009009009009009,0.018018018018018018,0.0,0.0,0.12612612612612611
6,dickens,great_expectations,Social Class,1,0.6796116504854369,60,10.034217171717174,24.75,0.0,0.020202020202020204,0.0,0.0,0.08080808080808081
3,dickens,oliver_twist,Institutional Cruelty,0,0.6188679245283019,130,23.417151515151513,52.8,0.011363636363636364,0.003787878787878788,0.0,0.0,0.0946969696969697
3,dickens,oliver_twist,Institutional Cruelty,1,0.7837837837837838,104,12.569863013698633,24.333333333333332,0.00684931506849315,0.00684931506849315,0.0,0.0,0.0821917808219178
33,dickens,tale_of_two_cities,Class Struggle and Revolution,0,1.0,1,-3.3999999999999986,1.0,0.0,0.0,1.0,0.0,0.0
33,dickens,tale_of_two_cities,Class Struggle and Revolution,1,1.0,1,8.400000000000002,1.0,0.0,0.0,1.0,0.0,0.0
34,austen,pride_and_prejudice,Reputation,0,0.7608695652173914,56,8.346521739130438,15.333333333333334,0.0,0.0,0.0,0.010869565217391304,0.043478260869565216
34,austen,pride_and_prejudice,Reputation,1,0.7608695652173914,56,8.346521739130438,15.333333333333334,0.0,0.0,0.0,0.010869565217391304,0.043478260869565216
4,dickens,great_expectations,Social Class,0,0.7777777777777778,34,3.727598039215689,12.75,0.0,0.0,0.058823529411764705,0.0,0.1568627450980392
4,dickens,great_expectations,Social Class,1,0.7,59,9.749166666666667,24.0,0.0,0.0,0.020833333333333332,0.0,0.10416666666666667
38,dickens,oliver_twist,Social Injustice,0,0.7941176470588235,46,5.996730769230769,16.25,0.015384615384615385,0.0,0.0,0.015384615384615385,0.13846153846153847
38,dickens,oliver_twist,Social Injustice,1,0.8059701492537313,46,5.9531250000000036,16.0,0.015625,0.0,0.0,0.015625,0.109375
8,dickens,tale_of_two_cities,Class Struggle and Revolution,0,0.6180555555555556,69,56.600979020979025,143.0,0.055944055944055944,0.006993006993006993,0.0,0.0,0.06293706293706294
8,dickens,tale_of_two_cities,Class Struggle and Revolution,1,0.7941176470588235,43,5.549444444444443,10.5,0.0,0.015873015873015872,0.0,0.07936507936507936,0.1111111111111111
40,austen,pride_and_prejudice,Reputation,0,1.0,4,2.879999999999999,5.0,0.0,0.0,0.0,0.0,0.0
40,austen,pride_and_prejudice,Reputation,1,0.8823529411764706,14,13.251764705882355,17.0,0.0,0.058823529411764705,0.0,0.0,0.0
24,dickens,great_expectations,Ambition and Self-Improvement,0,0.9285714285714286,24,2.313076923076924,8.666666666666666,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464
24,dickens,great_expectations,Ambition and Self-Improvement,1,0.9,24,2.4700000000000024,10.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.1
12,austen,pride_and_prejudice,Class Distinctions,0,0.8823529411764706,28,13.981764705882352,34.0,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353
12,austen,pride_and_prejudice,Class Distinctions,1,0.8823529411764706,28,13.981764705882352,34.0,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353
48,austen,sense_and_sensibility,Sisterhood,0,0.7247706422018348,62,23.58154205607477,53.5,0.018691588785046728,0.009345794392523364,0.0,0.0,0.056074766355140186
48,austen,sense_and_sensibility,Sisterhood,1,0.7222222222222222,61,23.55924528301887,53.0,0.018867924528301886,0.009433962264150943,0.0,0.0,0.03773584905660377
44,austen,sense_and_sensibility,Logic vs Emotion,0,0.7388059701492538,86,6.683830845771144,14.88888888888889,0.007462686567164179,0.0,0.007462686567164179,0.022388059701492536,0.09701492537313433
44,austen,sense_and_sensibility,Logic vs Emotion,1,0.7388059701492538,86,6.683830845771144,14.88888888888889,0.007462686567164179,0.0,0.007462686567164179,0.022388059701492536,0.05970149253731343
13,austen,sense_and_sensibility,Love and Heartbreak,0,0.5753968253968254,105,10.101768707482993,27.22222222222222,0.0163265306122449,0.004081632653061225,0.0,0.0,0.05714285714285714
13,austen,sense_and_sensibility,Love and Heartbreak,1,0.6271186440677966,116,9.30558008658009,23.1,0.012987012987012988,0.004329004329004329,0.0,0.0,0.06060606060606061
17,dickens,great_expectations,Coming of Age,0,0.6976744186046512,42,10.683023255813957,28.666666666666668,0.0,0.0,0.0,0.0,0.06976744186046512
17,dickens,great_expectations,Coming of Age,1,0.7023809523809523,42,11.906190476190478,28.0,0.011904761904761904,0.0,0.0,0.0,0.05952380952380952
48,austen,emma,Female Independence,0,0.6456692913385826,60,6.228333333333335,13.333333333333334,0.008333333333333333,0.03333333333333333,0.0,0.008333333333333333,0.05
48,austen,emma,Female Independence,1,0.6456692913385826,60,6.228333333333335,13.333333333333334,0.008333333333333333,0.03333333333333333,0.0,0.008333333333333333,0.05
27,austen,emma,Friendship,0,0.7833333333333333,42,9.22013157894737,14.25,0.017543859649122806,0.0,0.0,0.0,0.08771929824561403
27,austen,emma,Friendship,1,0.7627118644067796,39,10.520000000000003,14.0,0.017857142857142856,0.0,0.0,0.0,0.08928571428571429
30,austen,emma,Friendship,0,0.85,29,16.235000000000003,40.0,0.025,0.0,0.0,0.0,0.075
30,austen,emma,Friendship,1,0.85,29,15.940000000000001,40.0,0.025,0.0,0.0,0.0,0.075
48,austen,pride_and_prejudice,Family Dynamics,0,0.6666666666666666,69,10.353822937625754,20.285714285714285,0.035211267605633804,0.0,0.0,0.0,0.04225352112676056
48,austen,pride_and_prejudice,Family Dynamics,1,0.6976744186046512,70,10.716428571428573,18.285714285714285,0.0234375,0.0,0.0,0.0,0.03125
42,austen,sense_and_sensibility,Sisterhood,0,0.96,23,10.208000000000002,25.0,0.0,0.0,0.0,0.04,0.12
42,austen,sense_and_sensibility,Sisterhood,1,0.9230769230769231,22,10.434615384615388,26.0,0.0,0.0,0.0,0.038461538461538464,0.11538461538461539
26,dickens,tale_of_two_cities,Resurrection and Sacrifice,0,0.8260869565217391,16,8.25826086956522,23.0,0.0,0.0,0.0,0.0,0.13043478260869565
26,dickens,tale_of_two_cities,Resurrection and Sacrifice,1,0.9545454545454546,20,8.008181818181821,22.0,0.0,0.0,0.0,0.0,0.09090909090909091
1,austen,sense_and_sensibility,Love and Heartbreak,0,1.0,10,0.5199999999999996,5.0,0.0,0.0,0.0,0.1,0.2
1,austen,sense_and_sensibility,Love and Heartbreak,1,1.0,15,3.068333333333335,7.5,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333
43,austen,emma,Social Status,0,0.7727272727272727,41,6.726153846153846,13.0,0.03076923076923077,0.0,0.0,0.015384615384615385,0.06153846153846154
43,austen,emma,Social Status,1,0.9375,28,5.322822580645163,7.75,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871
39,austen,emma,Female Independence,0,0.6115702479338843,54,7.647478632478634,19.5,0.0,0.042735042735042736,0.008547008547008548,0.0,0.05982905982905983
